School_ID,Short_Name,Long_Name,Primary_Category,Program_Type,Program_Group,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Program_Grades_Served,Application_Requirements,Program_Selections,How_To_Apply,Deadline,School_Latitude,School_Longitude,Location
609756,CURIE HS,Marie Sklodowska Curie Metropolitan High School,HS,CURIE HS-Special Education-Deaf/Hard of Hearing,Deaf/Hard of Hearing,4959 S ARCHER AVE,Chicago,Illinois,60632,7735352100,7735352049,https://www.cps.edu/schools/schoolprofiles/609756,https://www.curiehs.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.80306,-87.722042,POINT (-87.722042 41.80306)
609720,LANE TECH HS,Albert G Lane Technical High School,HS,LANE TECH HS-Special Education-Significantly Modified Curriculum w/ Intensive Supports,Significantly Modified Curriculum w/ Intensive Supports,2501 W ADDISON ST,Chicago,Illinois,60618,7735345400,7735345544,https://www.cps.edu/schools/schoolprofiles/609720,https://lanetech.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.946645,-87.691013,POINT (-87.691013 41.946645)
609740,WELLS HS,Wells Community Academy High School,HS,WELLS HS-Career & Technical Education (CTE)-Law & Public Safety,Law & Public Safety,936 N ASHLAND AVE,Chicago,Illinois,60622,7735347010,7735347078,https://www.cps.edu/schools/schoolprofiles/609740,https://WellsHS.cps.edu,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,None,,41.898995,-87.667483,POINT (-87.667483 41.898995)
609695,AMUNDSEN HS,Roald Amundsen High School,HS,AMUNDSEN HS-International Baccalaureate (IB),,5110 N DAMEN AVE,Chicago,Illinois,60625,7735342320,7735342330,https://www.cps.edu/schools/schoolprofiles/609695,http://www.amundsenhs.org,9,None,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Elementary Preference,General</li><li><strong>Note: </strong>50 bonus points for attendance area  Elementary preference: McPherson (IB Partner School)</li></ul>",None,,41.975067,-87.679484,POINT (-87.679484 41.975067)
609713,HYDE PARK HS,Hyde Park Academy High School,HS,"HYDE PARK HS-Neighborhood-General Education, International Baccalaureate (IB)","General Education, International Baccalaureate (IB)",6220 S STONY ISLAND AVE,Chicago,Illinois,60637,7735350880,7735350633,https://www.cps.edu/schools/schoolprofiles/609713,https://hydeparkcps.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,Sibling Preference,Staff Preference,Elementary Preference,General</li><li><strong>Note: </strong>Elementary preference: Carnegie ES (IB Partner School)  Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.782257,-87.586615,POINT (-87.586615 41.782257)
609716,KELVYN PARK HS,Kelvyn Park High School,HS,KELVYN PARK HS-Neighborhood-General Education,General Education,4343 W WRIGHTWOOD AVE,Chicago,Illinois,60639,7735344200,7735344507,https://www.cps.edu/schools/schoolprofiles/609716,https://kphermosa.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Continuing Enrollment,Attendance Area,Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.927918,-87.735999,POINT (-87.735999 41.927918)
609724,MATHER HS,Stephen T Mather High School,HS,MATHER HS-Neighborhood-General Education,General Education,5835 N LINCOLN AVE,Chicago,Illinois,60659,7735342350,7735342424,https://www.cps.edu/schools/schoolprofiles/609724,https://matherhs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>2.0</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,Sibling Preference,Staff Preference,Elementary Preference,General</li><li><strong>Note: </strong>Elementary preference:  Boone, Clinton, Jamieson, Peterson, Rogers, West Ridge  Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.987589,-87.702496,POINT (-87.702496 41.987589)
609705,FENGER HS,Christian Fenger Academy High School,HS,FENGER HS-Neighborhood-General Education,General Education,11220 S WALLACE ST,Chicago,Illinois,60628,7735355430,7735355444,https://www.cps.edu/schools/schoolprofiles/609705,https://fengerhighschool.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.689951,-87.637572,POINT (-87.637572 41.689951)
609746,KENWOOD HS,Kenwood Academy High School,HS,KENWOOD HS-Selective Enrollment-Academic Center,Academic Center,5015 S BLACKSTONE AVE,Chicago,Illinois,60615,7735351350,7735351408,https://www.cps.edu/schools/schoolprofiles/609746,https://kenwoodacademy.org,"7,8",Admissions Exam,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>2.5</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General,Tier</li><li><strong>Note: </strong>The distribution of available seats into the 4 socio-economic tiers will only be applicable at the entry-level grade (7th grade).</li></ul>",Admissions Exam,,41.803772,-87.590421,POINT (-87.590421 41.803772)
610587,DYETT ARTS HS,Walter Henri Dyett High School for the Arts,HS,DYETT ARTS HS-Neighborhood-Fine & Performing Arts,Fine & Performing Arts,555 E 51ST,Chicago,Illinois,60615,7735351825,7735351037,https://www.cps.edu/schools/schoolprofiles/610587,https://newdyett.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>2.0</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Attendance Area,General</li></ul>",None,,41.801204,-87.612239,POINT (-87.612239 41.801204)
610587,DYETT ARTS HS,Walter Henri Dyett High School for the Arts,HS,DYETT ARTS HS-Neighborhood-Fine & Performing Arts,Fine & Performing Arts,555 E 51ST,Chicago,Illinois,60615,7735351825,7735351037,https://www.cps.edu/schools/schoolprofiles/610587,https://newdyett.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>2.0</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Attendance Area,General</li></ul>",None,,41.801204,-87.612239,POINT (-87.612239 41.801204)
609735,TILDEN HS,Edward Tilden Career Community Academy HS,HS,TILDEN HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,4747 S UNION AVE,Chicago,Illinois,60609,7735351625,7735351866,https://www.cps.edu/schools/schoolprofiles/609735,https://tilden.cps.edu,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.80751,-87.642966,POINT (-87.642966 41.80751)
609733,SULLIVAN HS,Roger C Sullivan High School,HS,SULLIVAN HS-Career & Technical Education (CTE)-Business & Finance,Business & Finance,6631 N BOSWORTH AVE,Chicago,Illinois,60626,7735342000,7735342141,https://www.cps.edu/schools/schoolprofiles/609733,https://sullivanhs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,42.002688,-87.669192,POINT (-87.669192 42.002688)
400161,CHICAGO COLLEGIATE,Chicago Collegiate Charter School,HS,CHICAGO COLLEGIATE-Charter-General Education,General Education,11816 S INDIANA,Chicago,Illinois,60628,7735369098,7732645792,https://www.cps.edu/schools/schoolprofiles/400161,https://chicagocollegiate.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Continuing Enrollment,Sibling Preference,General</li></ul>",None,,41.679318,-87.617968,POINT (-87.617968 41.679318)
609753,CHICAGO AGRICULTURE HS,Chicago High School for Agricultural Sciences,HS,CHICAGO AGRICULTURE HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,3857 W 111TH ST,Chicago,Illinois,60655,7735352500,7735352507,https://www.cps.edu/schools/schoolprofiles/609753,https://chicagoagr.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.691221,-87.71777,POINT (-87.71777 41.691221)
609729,SCHURZ HS,Carl Schurz High School,HS,SCHURZ HS-Neighborhood-General Education,General Education,3601 N MILWAUKEE AVE,Chicago,Illinois,60641,7735343420,7735343573,https://www.cps.edu/schools/schoolprofiles/609729,https://schurzhs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.946365,-87.735612,POINT (-87.735612 41.946365)
400181,ART IN MOTION,Art in Motion Charter School,HS,ART IN MOTION-Charter-Fine & Performing Arts,Fine & Performing Arts,7415 S EAST END,Chicago,IL,60649,7738209426,,https://www.cps.edu/schools/schoolprofiles/400181,https://www.aimchicago.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Continuing Enrollment,Sibling Preference,General</li></ul>",None,,41.760034,-87.583328,POINT (-87.583328 41.760034)
609692,SIMEON HS,Neal F Simeon Career Academy High School,HS,SIMEON HS-Special Education-Significantly Modified Curriculum w/ Intensive Supports,Significantly Modified Curriculum w/ Intensive Supports,8147 S VINCENNES AVE,Chicago,Illinois,60620,7735353200,7735353465,https://www.cps.edu/schools/schoolprofiles/609692,https://simeonca.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.745781,-87.63541,POINT (-87.63541 41.745781)
609708,FOREMAN HS,Edwin G. Foreman College and Career Academy,HS,FOREMAN HS-Career & Technical Education (CTE)-Manufacturing & Engineering,Manufacturing & Engineering,3235 N LECLAIRE AVE,Chicago,Illinois,60641,7735343400,7735343684,https://www.cps.edu/schools/schoolprofiles/609708,http://www.foremancca.org,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,None,,41.939797,-87.754167,POINT (-87.754167 41.939797)
609713,HYDE PARK HS,Hyde Park Academy High School,HS,HYDE PARK HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,6220 S STONY ISLAND AVE,Chicago,Illinois,60637,7735350880,7735350633,https://www.cps.edu/schools/schoolprofiles/609713,https://hydeparkcps.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.782257,-87.586615,POINT (-87.586615 41.782257)
610390,RICKOVER MILITARY HS,Hyman G Rickover Naval Academy High School,HS,RICKOVER MILITARY HS-Military- & Service Leadership,& Service Leadership,5700 W BERTEAU AVE,Chicago,Illinois,60634,7735342890,7735348715,https://www.cps.edu/schools/schoolprofiles/610390,http://www.rickovernaval.org,9,None,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Proximity,General</li></ul>",None,,41.957599,-87.769938,POINT (-87.769938 41.957599)
610334,RABY HS,Al Raby High School,HS,RABY HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,3545 W FULTON BLVD,Chicago,Illinois,60624,7735346755,7735346938,https://www.cps.edu/schools/schoolprofiles/610334,https://www.alraby.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.88621,-87.715423,POINT (-87.715423 41.88621)
609756,CURIE HS,Marie Sklodowska Curie Metropolitan High School,HS,CURIE HS-Career & Technical Education (CTE)-Business & Finance,Business & Finance,4959 S ARCHER AVE,Chicago,Illinois,60632,7735352100,7735352049,https://www.cps.edu/schools/schoolprofiles/609756,https://www.curiehs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.80306,-87.722042,POINT (-87.722042 41.80306)
400051,NOBLE - NOBLE HS,Noble - Noble College Prep,HS,NOBLE - NOBLE HS-Charter-General Education,General Education,1010 N NOBLE ST,Chicago,Illinois,60642,7738621449,7732780421,https://www.cps.edu/schools/schoolprofiles/400051,https://nobleschools.org/noblestreet,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,General</li></ul>",None,,41.900191,-87.662628,POINT (-87.662628 41.900191)
609746,KENWOOD HS,Kenwood Academy High School,HS,KENWOOD HS-Neighborhood-General Education,General Education,5015 S BLACKSTONE AVE,Chicago,Illinois,60615,7735351350,7735351408,https://www.cps.edu/schools/schoolprofiles/609746,https://kenwoodacademy.org,9,,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Continuing Enrollment,Attendance Area,General</li><li><strong>Note: </strong>Elementary preference: Kenwood Academic Center</li></ul>",,,41.803772,-87.590421,POINT (-87.590421 41.803772)
609738,LINCOLN PARK HS,Lincoln Park High School,HS,LINCOLN PARK HS-International Baccalaureate (IB),,2001 N ORCHARD ST,Chicago,Illinois,60614,7735348130,7735348218,https://www.cps.edu/schools/schoolprofiles/609738,https://www.lincolnparkhs.org,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>50 bonus points for attendance area</li></ul>,None,,41.918268,-87.646009,POINT (-87.646009 41.918268)
400066,PERSPECTIVES - MATH & SCI HS,Perspectives - Math and Science Academy,HS,PERSPECTIVES - MATH & SCI HS-Charter-STEM,STEM,3663 S WABASH AVE,Chicago,Illinois,60653,7733586800,7733586055,https://www.cps.edu/schools/schoolprofiles/400066,https://www.pcsedu.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Continuing Enrollment,Sibling Preference,General</li></ul>",None,,41.827784,-87.624788,POINT (-87.624788 41.827784)
609740,WELLS HS,Wells Community Academy High School,HS,WELLS HS-Citywide-Fine & Performing Arts,Fine & Performing Arts,936 N ASHLAND AVE,Chicago,Illinois,60622,7735347010,7735347078,https://www.cps.edu/schools/schoolprofiles/609740,https://WellsHS.cps.edu,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li></ul>",None,,41.898995,-87.667483,POINT (-87.667483 41.898995)
609724,MATHER HS,Stephen T Mather High School,HS,MATHER HS-Career & Technical Education (CTE)-Media & Communication Arts,Media & Communication Arts,5835 N LINCOLN AVE,Chicago,Illinois,60659,7735342350,7735342424,https://www.cps.edu/schools/schoolprofiles/609724,https://matherhs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.987589,-87.702496,POINT (-87.702496 41.987589)
610524,ALCOTT HS,Louisa May Alcott College Preparatory HS,HS,ALCOTT HS-Career & Technical Education (CTE)-Manufacturing & Engineering,Manufacturing & Engineering,2957 N HOYNE AVE,Chicago,Illinois,60618,7735345970,7735345971,https://www.cps.edu/schools/schoolprofiles/610524,https://alcottcollegeprep.net,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,None,,41.935795,-87.680562,POINT (-87.680562 41.935795)
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,CHICAGO VOCATIONAL HS-Career & Technical Education (CTE)-Architecture & Construction,Architecture & Construction,2100 E 87TH ST,Chicago,Illinois,60617,7735356100,7735356633,https://www.cps.edu/schools/schoolprofiles/609674,https://chicagovocational.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.737174,-87.573268,POINT (-87.573268 41.737174)
609724,MATHER HS,Stephen T Mather High School,HS,MATHER HS-Career & Technical Education (CTE)-Information Technology,Information Technology,5835 N LINCOLN AVE,Chicago,Illinois,60659,7735342350,7735342424,https://www.cps.edu/schools/schoolprofiles/609724,https://matherhs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.987589,-87.702496,POINT (-87.702496 41.987589)
609716,KELVYN PARK HS,Kelvyn Park High School,HS,KELVYN PARK HS-Career & Technical Education (CTE)-Media & Communication Arts,Media & Communication Arts,4343 W WRIGHTWOOD AVE,Chicago,Illinois,60639,7735344200,7735344507,https://www.cps.edu/schools/schoolprofiles/609716,https://kphermosa.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.927918,-87.735999,POINT (-87.735999 41.927918)
609723,MARSHALL HS,John Marshall Metropolitan High School,HS,MARSHALL HS-Neighborhood-General Education,General Education,3250 W ADAMS ST,Chicago,Illinois,60624,7735346455,7735346409,https://www.cps.edu/schools/schoolprofiles/609723,http://marshallmetro.cps.edu,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.878444,-87.70805,POINT (-87.70805 41.878444)
609727,PHILLIPS HS,Wendell Phillips Academy High School,HS,PHILLIPS HS-Neighborhood-General Education,General Education,244 E PERSHING RD,Chicago,Illinois,60653,7735351603,7735351605,https://www.cps.edu/schools/schoolprofiles/609727,https://phillipshs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.82388,-87.619796,POINT (-87.619796 41.82388)
609720,LANE TECH HS,Albert G Lane Technical High School,HS,LANE TECH HS-Selective Enrollment- High School,High School,2501 W ADDISON ST,Chicago,Illinois,60618,7735345400,7735345544,https://www.cps.edu/schools/schoolprofiles/609720,https://lanetech.org,9,Admissions Exam,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General,Tier</li></ul>",Admissions Exam,,41.946645,-87.691013,POINT (-87.691013 41.946645)
609676,DUNBAR HS,Paul Laurence Dunbar Career Academy High School,HS,DUNBAR HS-Career & Technical Education (CTE)-Health Sciences,Health Sciences,3000 S KING DR,Chicago,Illinois,60616,7735349000,7735340900,https://www.cps.edu/schools/schoolprofiles/609676,https://dvca-cps.org,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,None,,41.840226,-87.617637,POINT (-87.617637 41.840226)
