School_ID,Short_Name,Long_Name,School_Type,Primary_Category,Address,City,State,Zip,Phone,Progress_Report_Year,Blue_Ribbon_Award_Year,Excelerate_Award_Gold_Year,Spot_Light_Award_Year,Improvement_Award_Year,Excellence_Award_Year,Student_Attainment_Rating,Culture_Climate_Rating,School_Survey_Student_Response_Rate_Pct,School_Survey_Student_Response_Rate_Avg_Pct,School_Survey_Teacher_Response_Rate_Pct,School_Survey_Teacher_Response_Rate_Avg_Pct,School_Survey_Parent_Response_Rate_Pct,School_Survey_Parent_Response_Rate_Avg_Pct,Creative_School_Certification,School_Survey_Involved_Families,School_Survey_Supportive_Environment,School_Survey_Ambitious_Instruction,School_Survey_Effective_Leaders,School_Survey_Collaborative_Teachers,School_Survey_Safety,Suspensions_Per_100_Students_Year_1_Pct,Suspensions_Per_100_Students_Year_2_Pct,Misconducts_To_Suspensions_Year_1_Pct,Misconducts_To_Suspensions_Year_2_Pct,Average_Length_Suspension_Year_1_Pct,Average_Length_Suspension_Year_2_Pct,Student_Attendance_Year_1_Pct,Student_Attendance_Year_2_Pct,Student_Attendance_Avg_Pct,Teacher_Attendance_Year_1_Pct,Teacher_Attendance_Year_2_Pct,One_Year_Dropout_Rate_Year_1_Pct,One_Year_Dropout_Rate_Year_2_Pct,One_Year_Dropout_Rate_Avg_Pct,Freshmen_On_Track_School_Pct_Year_2,Freshmen_On_Track_CPS_Pct_Year_2,Freshmen_On_Track_School_Pct_Year_1,Freshmen_On_Track_CPS_Pct_Year_1,Graduation_4_Year_School_Pct_Year_2,Graduation_4_Year_CPS_Pct_Year_2,Graduation_4_Year_School_Pct_Year_1,Graduation_4_Year_CPS_Pct_Year_1,Graduation_5_Year_School_Pct_Year_2,Graduation_5_Year_CPS_Pct_Year_2,Graduation_5_Year_School_Pct_Year_1,Graduation_5_Year_CPS_Pct_Year_1,College_Enrollment_School_Pct_Year_2,College_Enrollment_CPS_Pct_Year_2,College_Enrollment_School_Pct_Year_1,College_Enrollment_CPS_Pct_Year_1,College_Persistence_School_Pct_Year_2,College_Persistence_CPS_Pct_Year_2,College_Persistence_School_Pct_Year_1,College_Persistence_CPS_Pct_Year_1,Mobility_Rate_Pct,Chronic_Truancy_Pct,Empty_Progress_Report_Message,Supportive_School_Award,Parent_Survey_Results_Year,School_Latitude,School_Longitude,PSAT_Grade_9_Score_School_Avg,PSAT_Grade_10_Score_School_Avg,SAT_Grade_11_Score_School_Avg,SAT_Grade_11_Score_CPS_Avg,Attainment_PSAT_Grade_9_School_Pct,Attainment_PSAT_Grade_9_School_Lbl,Attainment_PSAT_Grade_10_School_Pct,Attainment_PSAT_Grade_10_School_Lbl,Attainment_SAT_Grade_11_School_Pct,Attainment_SAT_Grade_11_School_Lbl,Attainment_All_Grades_School_Pct,Attainment_All_Grades_School_Lbl
610276,MOLLISON,Irvin C Mollison Elementary School,Neighborhood,ES,4415 S DR MARTIN L KING JR DR,Chicago,Illinois,60653,773-535-1804,2022,,,,,,NO DATA AVAILABLE,NOT ENOUGH DATA,0.6,73,29.6,71,,,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,3,,6.8,,1.7 days,83,83.3,86.9,84.5,90.4,,,,,,,,,,,,,,,,,,,,,,,,14.5,59.9,,EMERGING,2022,41.814358,-87.616618,,,0,939,0,0,0,0,0,0,0,0
610521,DAVIS M,Sir Miles Davis Magnet Elementary Academy,Magnet,ES,6740 S PAULINA ST,Chicago,Illinois,60636,773-535-9120,2022,,2022,,2012,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,91.8,73,80,71,,,EMERGING,WEAK,WEAK,STRONG,NEUTRAL,WEAK,WEAK,,5.4,,16.3,,1.5 days,92.4,90.9,86.9,85.8,91.8,,,,,,,,,,,,,,,,,,,,,,,,,36.4,,NOT RATED,2022,41.771221,-87.66653,,,0,939,0,0,0,0,0,0,0,0
609977,WOODLAWN,Woodlawn Community Elementary School,Small,ES,6657 S KIMBARK AVE,Chicago,Illinois,60637,773-535-0801,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,96.8,73,93.3,71,,,EMERGING,STRONG,STRONG,VERY STRONG,STRONG,STRONG,NEUTRAL,,0.6,,50,,2.0 days,91,85,86.9,85.5,91,,,,,,,,,,,,,,,,,,,,,,,,9.7,66.7,,EMERGING,2022,41.773366,-87.594392,,,0,939,0,0,0,0,0,0,0,0
610177,SKINNER,Mark Skinner Elementary School,Classical,ES,1260 W ADAMS ST,Chicago,Illinois,60607,773-534-7790,2022,2013,,,,2013,NO DATA AVAILABLE,PARTIALLY ORGANIZED,59.1,73,67.1,71,,,DEVELOPING,STRONG,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,,0.3,,42.9,,2.0 days,96.8,95,86.9,87.1,91.9,,,,,,,,,,,,,,,,,,,,,,,,5.7,10.9,,NOT RATED,2022,41.879103,-87.659419,,,0,939,0,0,0,0,0,0,0,0
609850,GREELEY,Horace Greeley Elementary School,Neighborhood,ES,832 W SHERIDAN RD,Chicago,Illinois,60613,773-534-5800,2022,2007,2022,,,,NO DATA AVAILABLE,ORGANIZED,33.3,73,50,71,,,EXCELLING,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,,0.3,,3,,1.0 days,95.1,90.8,86.9,88.5,92.7,,,,,,,,,,,,,,,,,,,,,,,,5.9,28.4,,ESTABLISHED,2022,41.95281,-87.65098,,,0,939,0,0,0,0,0,0,0,0
400179,NOBLE - MANSUETO HS,Noble Mansueto High School,Charter,HS,2911 W 47TH,Chicago,Illinois,60632,773-349-8200,2022,,,,,,BELOW EXPECTATIONS,ORGANIZED,55,73,70,71,,,EMERGING,NEUTRAL,STRONG,STRONG,NEUTRAL,WEAK,WEAK,,,,,,,81.6,86.3,86.9,,,0.1,1.9,6.1,82.3,88.8,74.9,86.7,89.2,82.9,86.9,80.2,90.4,84,89.9,83.8,71.3,61.8,81.3,61.9,66.4,71.2,,,3.2,43.3,,NOT RATED,2022,41.800136,-87.728003,,,910,939,30.5,30.5,26.2,26.2,21.4,21.4,25.8,25.8
609745,SOUTHSIDE HS,Southside Occupational Academy High School,Special Education,HS,7342 S HOYNE AVE,Chicago,Illinois,60636,773-535-9100,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,53.5,73,69.8,71,,,EMERGING,VERY STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,VERY STRONG,,4.6,,41,,1.5 days,80.1,83,86.9,86.7,91.8,0.9,1,6.1,,,,,,,,,,,,,,61.8,3.1,61.9,,,,,,,,EXEMPLARY,2022,41.759852,-87.675947,,,0,939,0,0,0,0,0,0,0,0
610055,FARADAY,Michael Faraday Elementary School,Neighborhood,ES,3250 W MONROE ST,Chicago,Illinois,60624,773-534-6670,2022,,2022,,2013,,NO DATA AVAILABLE,WELL ORGANIZED,83.5,73,90.5,71,,,INCOMPLETE DATA,STRONG,NEUTRAL,STRONG,NEUTRAL,STRONG,WEAK,,0.6,,4.2,,5.0 days,87.9,85.3,86.9,87.8,89.8,,,,,,,,,,,,,,,,,,,,,,,,22.3,55.9,,ESTABLISHED,2022,41.879714,-87.708092,,,0,939,0,0,0,0,0,0,0,0
610185,STEVENSON,Adlai E Stevenson Elementary School,Neighborhood,ES,8010 S KOSTNER AVE,Chicago,Illinois,60652,773-535-2280,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,87.5,73,62,71,,,DEVELOPING,VERY STRONG,STRONG,STRONG,STRONG,STRONG,NEUTRAL,,0.4,,4.9,,2.0 days,94.9,90.7,86.9,90.1,92.9,,,,,,,,,,,,,,,,,,,,,,,,5.8,34,,EMERGING,2022,41.747107,-87.731666,,,0,939,0,0,0,0,0,0,0,0
610235,YOUNG ES,Ella Flagg Young Elementary School,Neighborhood,ES,1434 N PARKSIDE AVE,Chicago,Illinois,60651,773-534-6200,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,85.3,73,65.2,71,,,DEVELOPING,STRONG,WEAK,STRONG,NEUTRAL,NEUTRAL,WEAK,,,,,,,86,86,86.9,83.4,90.6,,,,,,,,,,,,,,,,,,,,,,,,14.4,53.8,,ESTABLISHED,2022,41.906791,-87.767143,,,0,939,0,0,0,0,0,0,0,0
610102,OGLESBY,Richard J Oglesby Elementary School,Neighborhood,ES,7646 S GREEN ST,Chicago,Illinois,60620,773-535-3060,2022,,2022,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,90.2,73,87.5,71,,,STRONG,WEAK,NEUTRAL,STRONG,VERY WEAK,VERY WEAK,WEAK,,,,,,,95.4,89.3,86.9,77.2,90.6,,,,,,,,,,,,,,,,,,,,,,,,27.9,48.8,,NOT RATED,2022,41.75467,-87.645469,,,0,939,0,0,0,0,0,0,0,0
400128,YCCS - CCA ACADEMY,YCCS-CCA Academy HS,Charter,HS,1231 S PULASKI RD,Chicago,Illinois,60623,773-762-2272,2022,,,,,,FAR BELOW EXPECTATIONS,WELL ORGANIZED,65.8,73,99.9,71,,,DEVELOPING,NOT ENOUGH DATA,STRONG,STRONG,STRONG,STRONG,WEAK,,,,,,,48.2,47.4,86.9,,,3,42.6,6.1,,,,,,,,,,,,,20.8,61.8,7.1,61.9,,,,,90.1,90.5,,EMERGING,2022,41.864943,-87.723662,,,780,939,0,0,0,0,0,0,0,0
609800,BENNETT,Frank I Bennett Elementary School,Neighborhood,ES,10115 S PRAIRIE AVE,Chicago,Illinois,60628,773-535-5460,2022,,2022,,,,NO DATA AVAILABLE,NOT ENOUGH DATA,,73,35.7,71,,,INCOMPLETE DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,2.3,,30,,2.5 days,89.6,86.5,86.9,85.5,90.6,,,,,,,,,,,,,,,,,,,,,,,,20.1,47.4,,ESTABLISHED,2022,41.710435,-87.61739,,,0,939,0,0,0,0,0,0,0,0
610347,CLAREMONT,Claremont Academy Elementary School,Neighborhood,ES,2300 W 64TH ST,Chicago,Illinois,60636,773-535-8110,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,79,73,60.3,71,,,DEVELOPING,NEUTRAL,VERY STRONG,VERY STRONG,NEUTRAL,NEUTRAL,VERY STRONG,,8.6,,70.8,,2.8 days,84.4,85,86.9,84.8,90.6,,,,,,,,,,,,,,,,,,,,,,,,18.3,59.5,,EMERGING,2022,41.777511,-87.681061,,,0,939,0,0,0,0,0,0,0,0
610571,OMBUDSMAN - WEST HS,Ombudsman Chicago- West,Citywide-Option,HS,2401 W CONGRESS PKWY,Chicago,Illinois,60612,312-243-1550,2022,,,,,,FAR BELOW EXPECTATIONS,ORGANIZED,53.4,73,99.9,71,,,INCOMPLETE DATA,NOT ENOUGH DATA,STRONG,STRONG,WEAK,NOT ENOUGH DATA,NEUTRAL,,,,,,,48.1,40.4,86.9,,,30.1,40.1,6.1,,,,,7.9,82.9,3.2,80.2,6.5,84,12.2,83.8,22.5,61.8,16.3,61.9,,,68.8,71.7,,,,ESTABLISHED,2022,41.874673,-87.687842,,,768,939,0,0,0,0,5.3,5.3,12.9,12.9
610392,WORLD LANGUAGE HS,World Language Academy High School,Small,HS,3120 S KOSTNER AVE,Chicago,Illinois,60623,773-535-4334,2022,,,,,,FAR BELOW EXPECTATIONS,PARTIALLY ORGANIZED,83.1,73,50,71,,,STRONG,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,,1.3,,20,,2.3 days,85.9,86.5,86.9,84.7,92.3,2,6.2,6.1,87.3,88.8,68.8,86.7,79.5,82.9,77.8,80.2,83.3,84,86.3,83.8,74.3,61.8,79.1,61.9,45.8,71.2,51.1,71.7,5.6,47.2,,EMERGING,2022,41.834397,-87.735292,,,871,939,11.8,11.8,12.5,12.5,10.6,10.6,11.6,11.6
610175,SHOESMITH,Beulah Shoesmith Elementary School,Neighborhood,ES,1330 E 50TH ST,Chicago,Illinois,60615,773-535-1764,2022,,,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,,73,53.9,71,,,DEVELOPING,VERY WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,NEUTRAL,NOT ENOUGH DATA,,,,,,,92.2,87.7,86.9,86.8,92.1,,,,,,,,,,,,,,,,,,,,,,,,11.5,45.6,,ESTABLISHED,2022,41.804294,-87.593905,,,0,939,0,0,0,0,0,0,0,0
610120,PECK,Ferdinand Peck Elementary School,Neighborhood,ES,3826 W 58TH ST,Chicago,Illinois,60629,773-535-2450,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,87.4,73,77.1,71,,,STRONG,STRONG,VERY STRONG,VERY STRONG,NEUTRAL,NEUTRAL,STRONG,,,,,,,94.6,89.1,86.9,93.4,94.3,,,,,,,,,,,,,,,,,,,,,,,,6.7,38.9,,ESTABLISHED,2022,41.787899,-87.719216,,,0,939,0,0,0,0,0,0,0,0
609815,BOUCHET,Edward A Bouchet Math & Science Academy ES,Neighborhood,ES,7355 S JEFFERY BLVD,Chicago,Illinois,60649,773-535-0501,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,99.3,73,86,71,,,STRONG,STRONG,STRONG,VERY STRONG,STRONG,STRONG,NEUTRAL,,0.9,,35.7,,1.6 days,94.6,84.7,86.9,89.7,94.3,,,,,,,,,,,,,,,,,,,,,,,,16.3,57.2,,EMERGING,2022,41.760847,-87.576075,,,0,939,0,0,0,0,0,0,0,0
610157,SAWYER,Sidney Sawyer Elementary School,Neighborhood,ES,5248 S SAWYER AVE,Chicago,Illinois,60632,773-535-0440,2022,,2022,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,97.7,73,67.1,71,,,EMERGING,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,,,,,,,91.3,89.7,86.9,86.3,91.4,,,,,,,,,,,,,,,,,,,,,,,,7,37.1,,ESTABLISHED,2022,41.797498,-87.705006,,,0,939,0,0,0,0,0,0,0,0
400061,PERSPECTIVES - LEADERSHIP HS,Perspectives - Leadership Academy,Charter,HS,8522 S LAFAYETTE AVE,Chicago,Illinois,60620,773-358-6100,2022,,,,,,FAR BELOW EXPECTATIONS,WELL ORGANIZED,92.5,73,88.9,71,,,EMERGING,STRONG,NEUTRAL,STRONG,NEUTRAL,STRONG,WEAK,,,,,,,83.6,82.5,86.9,,,3.7,3.4,6.1,92.1,88.8,62.3,86.7,68.9,82.9,88.5,80.2,90.4,84,74,83.8,43.3,61.8,36.2,61.9,38.1,71.2,44.7,71.7,11.7,66.6,,ESTABLISHED,2022,41.745961,-87.652045,,,822,939,9.6,9.6,5.6,5.6,4.5,4.5,7,7
609920,KANOON,Gerald Delgado Kanoon Elementary Magnet School,Neighborhood,ES,2233 S KEDZIE AVE,Chicago,Illinois,60623,773-534-1736,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,93.4,73,58.1,71,,,DEVELOPING,STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,WEAK,,0.7,,6.1,,1.7 days,90.3,86.1,86.9,90.7,91.8,,,,,,,,,,,,,,,,,,,,,,,,9.1,52.6,,ESTABLISHED,2022,41.850771,-87.705112,,,0,939,0,0,0,0,0,0,0,0
610355,COURTENAY,Mary E Courtenay Elementary Language Arts Center,Small,ES,4420 N BEACON ST,Chicago,Illinois,60640,773-534-5790,2022,,2022,2013,,,NO DATA AVAILABLE,ORGANIZED,68.8,73,63,71,,,EXCELLING,NEUTRAL,STRONG,VERY STRONG,NEUTRAL,NEUTRAL,NEUTRAL,,,,,,,91.9,87.4,86.9,89.8,92.5,,,,,,,,,,,,,,,,,,,,,,,,21.3,46.9,,ESTABLISHED,2022,41.962308,-87.663853,,,0,939,0,0,0,0,0,0,0,0
400039,ERIE,Erie Elementary Charter School,Charter,ES,1405 N WASHTENAW AVE,Chicago,Illinois,60622,773-486-7161,2022,,,,,,NO DATA AVAILABLE,NOT YET ORGANIZED,84.7,73,56.8,71,,,DEVELOPING,WEAK,NEUTRAL,NEUTRAL,WEAK,VERY WEAK,WEAK,,,,,,,88.2,88.8,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,42.6,,NOT RATED,2022,41.906771,-87.694364,,,0,939,0,0,0,0,0,0,0,0
400035,CHICAGO MATH & SCIENCE HS,Chicago Math and Science Academy Charter School,Charter,HS,7212 N CLARK ST,Chicago,Illinois,60626,773-761-8960,2022,,,,,,BELOW EXPECTATIONS,ORGANIZED,72.3,73,74.5,71,,,EXCELLING,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,,,,,,,97.2,93.4,86.9,,,0.3,1.1,6.1,71,88.8,63.5,86.7,79.6,82.9,89.7,80.2,93.6,84,88.4,83.8,75.6,61.8,62.5,61.9,82.2,71.2,83.6,71.7,6.2,20.8,,NOT RATED,2022,42.013031,-87.674818,,,967,939,37.6,37.6,22.9,22.9,38.8,38.8,33.3,33.3
609698,BOGAN HS,William J Bogan High School,Neighborhood,HS,3939 W 79TH ST,Chicago,Illinois,60652,773-535-2180,2022,,,,,,FAR BELOW EXPECTATIONS,MODERATELY ORGANIZED,90.6,73,83.6,71,,,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,VERY WEAK,,29.1,,26.5,,3.0 days,71.9,77.1,86.9,81.9,91.9,2.7,8.9,6.1,84.5,88.8,82.8,86.7,67.5,82.9,73.4,80.2,76.1,84,77.3,83.8,46.2,61.8,49.3,61.9,58.7,71.2,44,71.7,22.8,77.1,,ESTABLISHED,2022,41.749376,-87.721097,,,807,939,7.2,7.2,5.1,5.1,8.3,8.3,6.8,6.8
400098,NOBLE - MUCHIN HS,Noble - Muchin College Prep,Charter,HS,1 N STATE ST,Chicago,Illinois,60602,312-445-4680,2022,,,,,,BELOW EXPECTATIONS,ORGANIZED,58.5,73,73.8,71,,,EXCELLING,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,VERY WEAK,,,,,,,76.6,85.2,86.9,,,0.3,1.6,6.1,92.2,88.8,94.1,86.7,96.1,82.9,96.1,80.2,97.7,84,95.5,83.8,77,61.8,75.3,61.9,69.6,71.2,80.9,71.7,5.9,59.7,,NOT RATED,2022,41.88274,-87.626338,,,913,939,31.4,31.4,24.6,24.6,25.2,25.2,27,27
609900,CURTIS,George W Curtis Elementary School,Neighborhood,ES,32 E 115TH ST,Chicago,Illinois,60628,773-535-5050,2022,,,,2012,,NO DATA AVAILABLE,MODERATELY ORGANIZED,57.9,73,79,71,,,EMERGING,WEAK,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,,2.5,,66.7,,2.3 days,87.5,86.7,86.9,90,92.5,,,,,,,,,,,,,,,,,,,,,,,,21.8,50.2,,NOT RATED,2022,41.685418,-87.621653,,,0,939,0,0,0,0,0,0,0,0
609895,TURNER-DREW,Turner-Drew Elementary Language Academy,Magnet,ES,9300 S PRINCETON AVE,Chicago,Illinois,60620,773-535-5720,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,90.4,73,87,71,,,EMERGING,VERY STRONG,NEUTRAL,STRONG,STRONG,VERY STRONG,NEUTRAL,,2.6,,55.6,,2.2 days,91,91.5,86.9,92.2,92,,,,,,,,,,,,,,,,,,,,,,,,5.4,26,,EMERGING,2022,41.725609,-87.630164,,,0,939,0,0,0,0,0,0,0,0
610208,LAVIZZO,Mildred I Lavizzo Elementary School,Neighborhood,ES,138 W 109TH ST,Chicago,Illinois,60628,773-535-5300,2022,,2022,,2012,,NO DATA AVAILABLE,ORGANIZED,63.4,73,48.6,71,,,STRONG,NOT ENOUGH DATA,NEUTRAL,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,,,,,,,95.2,87.1,86.9,89.7,93.3,,,,,,,,,,,,,,,,,,,,,,,,28.5,48.2,,EMERGING,2022,41.696262,-87.627148,,,0,939,0,0,0,0,0,0,0,0
400139,YCCS - SULLIVAN,YCCS-Sullivan House Alternative HS,Charter,HS,8164 S SOUTH CHICAGO AVE,Chicago,Illinois,60617,773-978-8680,2022,,,,,,FAR BELOW EXPECTATIONS,WELL ORGANIZED,54.4,73,93.3,71,,,INCOMPLETE DATA,STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,VERY STRONG,,,,,,,90.8,88.5,86.9,,,9,17.8,6.1,,,,,,,,,,,,,6.3,61.8,8.7,61.9,,,38.5,71.7,81.2,39.2,,NOT RATED,2022,41.746287,-87.578492,,,723,939,0,0,0,0,0,0,8.7,8.7
609833,DAISY BATES,Daisy Bates Academy of Social Justice,Neighborhood,ES,8546 S CREGIER AVE,Chicago,Illinois,60617,773-535-6300,2022,,,,2013,,NO DATA AVAILABLE,WELL ORGANIZED,52,73,59.1,71,,,EMERGING,STRONG,NEUTRAL,VERY STRONG,STRONG,STRONG,NEUTRAL,,,,,,,85.8,85.6,86.9,90.3,92.5,,,,,,,,,,,,,,,,,,,,,,,,16.8,55.1,,EMERGING,2022,41.739226,-87.580729,,,0,939,0,0,0,0,0,0,0,0
610234,YATES,Richard Yates Elementary School,Neighborhood,ES,1839 N RICHMOND ST,Chicago,Illinois,60647,773-534-4550,2022,,2022,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,53.3,73,67.3,71,,,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,WEAK,,6.9,,24.1,,1.7 days,90.3,87.4,86.9,93.5,94.2,,,,,,,,,,,,,,,,,,,,,,,,10.9,48.1,,EMERGING,2022,41.915039,-87.70028,,,0,939,0,0,0,0,0,0,0,0
610063,MCCORMICK,Cyrus H McCormick Elementary School,Neighborhood,ES,2712 S SAWYER AVE,Chicago,Illinois,60623,773-535-7252,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,92.4,73,84.9,71,,,STRONG,STRONG,STRONG,STRONG,STRONG,NEUTRAL,WEAK,,,,,,,92,89.1,86.9,88.7,92.6,,,,,,,,,,,,,,,,,,,,,,,,6.9,41.2,,EMERGING,2022,41.842267,-87.7063,,,0,939,0,0,0,0,0,0,0,0
610030,KOZMINSKI,Charles Kozminski Elementary Community Academy,Neighborhood,ES,936 E 54TH ST,Chicago,Illinois,60615,773-535-0980,2022,,2022,,,,NO DATA AVAILABLE,NOT ENOUGH DATA,,73,48.1,71,,,EXCELLING,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,4.6,,30.8,,1.7 days,89.4,84.9,86.9,88.8,91.5,,,,,,,,,,,,,,,,,,,,,,,,11.8,58,,ESTABLISHED,2022,41.798002,-87.602481,,,0,939,0,0,0,0,0,0,0,0
400050,NAMASTE,Namaste Charter School,Charter,ES,3737 S PAULINA ST,Chicago,Illinois,60609,773-715-9558,2022,,,,2012,,NO DATA AVAILABLE,NOT YET ORGANIZED,83.2,73,84.6,71,,,DEVELOPING,NEUTRAL,WEAK,WEAK,WEAK,VERY WEAK,WEAK,,,,,,,89.9,87.5,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,9,46.6,,EMERGING,2022,41.8257,-87.667724,,,0,939,0,0,0,0,0,0,0,0
610284,NEW FIELD,New Field Elementary School,Neighborhood,ES,1707 W MORSE AVE,Chicago,Illinois,60626,773-534-2760,2022,,2022,,2013,,NO DATA AVAILABLE,MODERATELY ORGANIZED,86.2,73,58.8,71,,,EXCELLING,NEUTRAL,STRONG,VERY STRONG,WEAK,VERY WEAK,NEUTRAL,,0.4,,10.5,,2.0 days,92.2,89.8,86.9,90.5,92.6,,,,,,,,,,,,,,,,,,,,,,,,14.3,35.5,,ESTABLISHED,2022,42.007703,-87.673168,,,0,939,0,0,0,0,0,0,0,0
400086,URBAN PREP - ENGLEWOOD HS,Urban Prep Academy for Young Men - Englewood,Charter,HS,6201 S STEWART AVE,Chicago,Illinois,60621,773-535-9724,2022,,,,2013,,FAR BELOW EXPECTATIONS,WELL ORGANIZED,91.2,73,99.9,71,,,INCOMPLETE DATA,STRONG,STRONG,VERY STRONG,STRONG,STRONG,WEAK,,,,,,,80,90,86.9,,,2.3,3.2,6.1,93,88.8,81.8,86.7,82.2,82.9,86.8,80.2,88.2,84,77.8,83.8,47.9,61.8,50,61.9,66.7,71.2,63.4,71.7,14.1,35.1,,ESTABLISHED,2022,41.781498,-87.634357,,,771,939,5,5,2.8,2.8,4.3,4.3,4.1,4.1
610198,TAYLOR,Douglas Taylor Elementary School,Neighborhood,ES,9912 S AVENUE H,Chicago,Illinois,60617,773-535-6240,2022,,2022,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,66.4,73,47.4,71,,,EXCELLING,NOT ENOUGH DATA,WEAK,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,,,,,,,84.2,87.8,86.9,86.1,90.6,,,,,,,,,,,,,,,,,,,,,,,,14.4,46.8,,EMERGING,2022,41.71547,-87.532971,,,0,939,0,0,0,0,0,0,0,0
610304,PHOENIX MILITARY HS,Phoenix Military Academy High School,Military academy,HS,145 S CAMPBELL AVE,Chicago,Illinois,60612,773-534-7275,2022,,,,,,BELOW EXPECTATIONS,ORGANIZED,69,73,77.1,71,,,DEVELOPING,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,,2.7,,66.7,,1.1 days,84.8,88.7,86.9,92.9,94.2,,0.2,6.1,99.2,88.8,95.5,86.7,91,82.9,95.3,80.2,97.3,84,91.9,83.8,58.6,61.8,59.6,61.9,75,71.2,76.1,71.7,6.6,40.4,,EXEMPLARY,2022,41.879118,-87.68696,,,921,939,31.9,31.9,24.4,24.4,27,27,27.7,27.7
610083,BEARD,Daniel C Beard Elementary School,Special Education,ES,6445 W STRONG ST,Chicago,Illinois,60656,773-534-1228,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,,73,53.6,71,,,EXCELLING,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,STRONG,NEUTRAL,NOT ENOUGH DATA,,,,,,,86.9,77.7,86.9,93.3,94.1,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,EXEMPLARY,2022,41.970125,-87.78963,,,0,939,0,0,0,0,0,0,0,0
610385,MULTICULTURAL ARTS HS,Multicultural Arts High School,Small,HS,3120 S KOSTNER AVE,Chicago,Illinois,60623,773-535-4242,2022,,,,,,FAR BELOW EXPECTATIONS,ORGANIZED,59.5,73,82.6,71,,,EXCELLING,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,VERY WEAK,,40.2,,33.2,,2.2 days,98.9,72.4,86.9,81.3,92.4,3.6,5.6,6.1,82.2,88.8,80.4,86.7,50,82.9,73.3,80.2,80,84,55.3,83.8,55,61.8,42.9,61.9,53.3,71.2,62.9,71.7,20.6,71.4,,EMERGING,2022,41.835282,-87.735283,,,830,939,26.2,26.2,20,20,4.3,4.3,16.1,16.1
609798,BELDING,Hiram H Belding Elementary School,Neighborhood,ES,4257 N TRIPP AVE,Chicago,Illinois,60641,773-534-3590,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,92.8,73,87.8,71,,,STRONG,STRONG,STRONG,NEUTRAL,STRONG,NEUTRAL,STRONG,,0.9,,7.6,,1.0 days,95.7,92.2,86.9,94.4,93.2,,,,,,,,,,,,,,,,,,,,,,,,6.3,23.6,,EXEMPLARY,2022,41.958938,-87.73402,,,0,939,0,0,0,0,0,0,0,0
